name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"22911, Charlottesville, VA, United States",2024-12-07,39,20.5,30.6,34.6,14.2,26.6,10.5,43.8,0,0,0,,0,0,18.3,6.6,215.4,1022.7,0,9.9,47.1,4,2,10,2024-12-07T07:17:08,2024-12-07T16:53:55,0.23,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-08,57.2,35,49.7,57.2,29.6,48.3,27.5,42.5,0,0,0,,0,0,26.4,10.4,218.1,1013.8,0,9.9,46.2,4,2,10,2024-12-08T07:17:58,2024-12-08T16:53:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-09,56.6,38.5,48.5,56.6,36.7,46.7,43.2,82.6,0.097,100,12.5,rain,0,0,25.8,8.2,203.7,1013.8,31,9.6,64.4,5.5,4,10,2024-12-09T07:18:47,2024-12-09T16:54:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-10,53.3,42.2,47.4,53.3,41.1,46.8,46.7,97.2,0.035,100,20.83,rain,0,0,26.2,7.7,240.1,1014.6,92.3,1.5,21.9,2,1,10,2024-12-10T07:19:35,2024-12-10T16:54:12,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-11,60.3,35.2,52.3,60.3,31,51.1,45.5,79.4,1.109,100,70.83,rain,0,0,34.4,9,232.2,1005.5,82.8,8,11.2,0.9,1,10,2024-12-11T07:20:21,2024-12-11T16:54:22,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-12,43.9,31.7,37.3,39.7,25.8,32.7,13.7,39.4,0,0,0,,0,0,25.3,8.6,235.5,1023.7,13.7,9.9,89.3,7.7,5,10,2024-12-12T07:21:06,2024-12-12T16:54:33,0.41,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-13,42.9,23.8,32.8,40.6,18.9,30,18.4,56.3,0,0,0,,0,0,11.2,4.9,26.5,1036.5,0,9.9,91.1,7.8,4,10,2024-12-13T07:21:50,2024-12-13T16:54:47,0.44,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-14,37,25.9,31.4,37,21.8,30,18.4,58.8,0,0,0,,0,0,14.8,4.3,25.6,1044,69,9.9,77.3,6.7,5,10,2024-12-14T07:22:32,2024-12-14T16:55:03,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-15,35.9,33.1,34.3,35.9,29.3,32.6,28.8,80.6,0.234,100,41.67,"rain,snow",0.2,0.1,19.7,4.2,8.9,1038.3,99.1,8.7,20,1.6,1,10,2024-12-15T07:23:12,2024-12-15T16:55:22,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-16,45.1,35.9,39.7,42.3,35.9,39,38.4,95.1,0.176,100,33.33,rain,0,0.1,25.9,6,303.8,1027.1,100,4.1,22.6,2,1,10,2024-12-16T07:23:51,2024-12-16T16:55:42,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-17,64.8,45.3,52.9,64.8,41.1,51.9,46.3,79.9,0,0,0,rain,0,0,22.4,8.9,210.5,1022,47,9,78.2,6.7,4,10,2024-12-17T07:24:28,2024-12-17T16:56:04,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-18,51.7,31.9,44.1,51.7,28.9,43.4,38,80.2,0.007,100,4.17,rain,0,0,19,6.6,293,1020.8,63.9,9.7,34.3,3,2,10,2024-12-18T07:25:04,2024-12-18T16:56:28,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-19,48.5,33.4,42.1,46.8,29.2,39.7,29.9,62.4,0,0,0,rain,0,0,17.7,5.5,30.6,1023.6,19.3,9.9,92,7.8,5,10,2024-12-19T07:25:38,2024-12-19T16:56:54,0.64,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-20,44.1,32.7,37.6,44.1,31.5,37.3,29.5,72.7,0,0,0,,0,0,15.2,3.9,11.3,1016,77.8,9.6,59.7,5,4,10,2024-12-20T07:26:10,2024-12-20T16:57:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-21,37.9,28.1,34.6,37.3,28.1,32.3,18.2,52.8,0,0,0,,0,0,25.1,5.7,331.1,1021.7,63.1,9.9,108.8,9.5,6,10,2024-12-21T07:26:41,2024-12-21T16:57:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-22,33.9,21.7,27.1,33.9,17.4,25.2,8.2,45,0,0,0,,0,0,11.4,4.4,6.1,1031.4,0,9.9,109,9.4,5,10,2024-12-22T07:27:09,2024-12-22T16:58:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-23,35.1,16.6,25.6,33.3,9.9,22.6,14.1,62.4,0,0,0,,0,0,17,5.2,202.2,1034.4,0,9.9,109.6,9.4,5,10,2024-12-23T07:27:36,2024-12-23T16:58:57,0.77,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-24,37,24.2,31.3,37,16.4,28.8,24.1,75.4,0.079,100,16.67,"rain,snow",0,0,13.4,6.6,212.2,1026.2,64.1,9.7,23.6,2,1,10,2024-12-24T07:28:01,2024-12-24T16:59:32,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-25,44.1,35,38.7,44.1,35,38.6,33.3,81.6,0,0,0,rain,0,0,9.6,3.1,10.3,1027.7,91.4,9.7,51.8,4.5,2,10,2024-12-25T07:28:24,2024-12-25T17:00:09,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-26,45.9,32.6,38.5,44.4,29,37.6,31.5,76.2,0,0,0,,0,0,10.1,5.2,28.7,1029.3,42.7,9.7,93.5,8.1,5,10,2024-12-26T07:28:45,2024-12-26T17:00:48,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-27,43.2,31.7,36.9,43.2,29.8,36.6,31.3,80.9,0.066,100,20.83,rain,0,0,19.9,3.6,19.2,1029,96.8,7.2,66.4,5.7,4,10,2024-12-27T07:29:04,2024-12-27T17:01:28,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-28,48.9,38.1,43.6,48.8,38.1,42.8,42.5,95.9,0.704,100,83.33,rain,0,0,20.1,5.3,222.5,1023.6,100,4.1,25.5,2.3,2,10,2024-12-28T07:29:21,2024-12-28T17:02:10,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-29,65.1,48.8,56.1,65.1,47.9,55.9,52.5,88.4,0.351,100,37.5,rain,0,0,27.7,9,183.3,1012.4,99.8,6.6,35.9,3.1,2,10,2024-12-29T07:29:36,2024-12-29T17:02:54,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-30,58,43.5,51.7,58,41.2,50.8,37.4,59.7,0,0,0,rain,0,0,27.7,9.7,231,1008.1,13.1,9.9,115.2,10,5,10,2024-12-30T07:29:50,2024-12-30T17:03:39,0,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-31,55.8,32.9,43.6,55.8,32.9,42.7,38.6,83.2,0.22,100,12.5,rain,0,0,31.1,9,239.5,1006.4,44.2,8.9,45.9,3.9,4,10,2024-12-31T07:30:01,2024-12-31T17:04:25,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-01,49.8,38.7,45.1,47.3,34.7,42.1,26.9,49.4,0,0,0,,0,0,32.7,8.6,293,1009.8,27.4,9.8,108.9,9.2,5,10,2025-01-01T07:30:10,2025-01-01T17:05:13,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-02,42.2,29.9,36.5,38.3,24.5,32.8,16.4,43.9,0,0,0,,0,0,22.8,7.4,279.6,1020.7,37.7,9.9,99.4,8.7,5,10,2025-01-02T07:30:17,2025-01-02T17:06:03,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,C9335,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-03,43.9,28.4,34.3,39.5,22.5,29.6,16.9,49.7,0,0,0,snow,0,0,29.7,9.2,252.2,1016.5,39.4,9.9,48.5,4.1,3,10,2025-01-03T07:30:22,2025-01-03T17:06:53,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-04,34.1,22.9,28.6,28.3,20.6,24.3,4.6,36.1,0,0,0,,0,0,31.1,7.1,300.9,1019.7,11.4,9.9,117.2,10,5,10,2025-01-04T07:30:24,2025-01-04T17:07:45,0.17,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-05,37.2,17.9,28.7,33.6,9.2,23.9,8.3,45.1,0.133,100,12.5,snow,1.3,0.1,16.8,7.1,216.9,1021.6,32.9,8.9,83.4,7.2,4,10,2025-01-05T07:30:25,2025-01-05T17:08:39,0.21,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-06,29.2,26.1,28.1,29.1,20.5,24.6,25,88.3,0.965,100,75,"snow,ice",3.3,3,21.5,5.3,35.3,1009.8,97.1,4.1,9.4,0.7,0,10,2025-01-06T07:30:24,2025-01-06T17:09:33,0.25,"Snow, Ice, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-07,35.1,25.1,29,31.7,19.5,25.1,11.6,48.4,0,0,0,snow,0.5,3,29.8,5.6,321.5,1018.8,4.1,9.9,102,8.7,4,10,2025-01-07T07:30:20,2025-01-07T17:10:29,0.28,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-08,33.1,18.3,25.2,28.7,12.2,21,7.4,46.8,0,0,0,,0,3.2,23.5,6.2,302.5,1020.5,10.2,9.9,92.7,7.9,5,10,2025-01-08T07:30:15,2025-01-08T17:11:25,0.31,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-09,33.3,22.4,27.4,29.1,17.2,23,4.9,38.2,0,0,0,"rain,snow",0.4,5.4,26.4,6.5,313,1018.7,1.5,9.9,120.8,10.3,5,10,2025-01-09T07:30:07,2025-01-09T17:12:23,0.35,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-10,33.2,17.5,25.7,30.9,12,23,7.5,46.5,0.02,100,4.17,snow,0.3,3.4,12.1,5.1,181,1016.9,34.7,9.6,64.3,5.5,3,10,2025-01-10T07:29:58,2025-01-10T17:13:22,0.38,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-11,39.5,23.4,30.8,34.9,21.7,28.4,19.1,65.5,0.024,100,12.5,snow,0.8,2,27.5,6.3,301.1,1006,52.7,9.1,112.3,9.8,5,10,2025-01-11T07:29:46,2025-01-11T17:14:21,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-12,38.1,22.9,30.2,37.1,21.7,28.3,15.7,55,0,0,0,,0,0.9,11.4,5.8,252.3,1017.9,0,9.9,120.1,10.3,5,10,2025-01-12T07:29:32,2025-01-12T17:15:22,0.46,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-13,47.1,24,36.2,43,18.2,31.4,20.5,54.1,0,0,0,,0,0.9,24.2,8.6,229.6,1017,6.1,9.9,108.8,9.2,6,10,2025-01-13T07:29:16,2025-01-13T17:16:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-14,38,28.1,33.6,33,25.8,29.3,9,35.8,0,0,0,"rain,snow",0,1.3,32.7,9.1,270.7,1019.7,26.3,9.9,127,11.1,5,10,2025-01-14T07:28:58,2025-01-14T17:17:25,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-15,32,19.3,25.4,32,16.8,22.9,4.3,40.5,0,0,0,,0,1,24.4,6.2,320.6,1026.8,6.5,9.9,125.8,11,5,10,2025-01-15T07:28:38,2025-01-15T17:18:28,0.56,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-16,43.2,18.5,30.5,40.2,16.2,26.9,14.1,50.6,0,0,0,,0,0.9,29.8,7,227.7,1015.4,55.7,9.9,85.4,7.5,5,10,2025-01-16T07:28:16,2025-01-16T17:19:31,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-17,44.1,29,36.9,42.6,24.6,34.7,20.9,52.7,0,0,0,,0,1.2,21.2,5.5,282.6,1018.7,34.8,9.9,122.1,10.7,5,10,2025-01-17T07:27:52,2025-01-17T17:20:35,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-18,45.1,29.6,36.5,42.9,25.2,32.7,29.3,75.1,0.014,100,4.17,"rain,freezingrain",0,0.8,22.4,7,211.1,1011.7,49.7,9.9,58,5,5,10,2025-01-18T07:27:26,2025-01-18T17:21:40,0.65,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-19,37.3,28.4,34.6,37.3,22.8,32.1,29.5,82.1,0.131,100,33.33,"rain,snow",0.5,1,21.9,6.1,354.7,1009.2,85.7,8.2,13.1,1.2,1,10,2025-01-19T07:26:58,2025-01-19T17:22:45,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-20,28.2,14.9,22.9,28.2,14.9,19.9,4.1,45.5,0,0,0,,0,1.2,26.6,5.6,319.1,1027,11.7,9.9,134.5,11.6,5,10,2025-01-20T07:26:28,2025-01-20T17:23:51,0.72,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-21,20.9,11,16.5,19.9,8.6,14.3,1.9,52.6,0,0,0,snow,0.1,0.7,13.4,4,103.8,1033.7,27.5,9.9,76.6,6.7,4,10,2025-01-21T07:25:57,2025-01-21T17:24:57,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-22,22.9,11.2,16.9,22.9,5.5,14.4,0.1,48.2,0,0,0,,0,0.2,17,4.5,19.8,1032.1,0.3,9.9,129.5,11.2,5,10,2025-01-22T07:25:23,2025-01-22T17:26:03,0.78,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-23,35,7,20.5,31.2,0.5,17.2,5.8,54.9,0,0,0,,0,0.5,19.5,5.7,224,1025,0,9.9,83,7.1,3,10,2025-01-23T07:24:47,2025-01-23T17:27:10,0.81,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-24,37.9,22.3,30,35.2,18.3,27.3,12.9,49.9,0,0,0,,0,0.5,21,5.7,295.4,1023.2,63.8,9.9,99.3,8.6,6,10,2025-01-24T07:24:09,2025-01-24T17:28:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-25,43,15.7,30.3,38.8,15.7,27,11.7,48.3,0,0,0,,0,0.3,20.8,7.6,201.8,1027.2,0.4,9.9,132.9,11.4,5,10,2025-01-25T07:23:30,2025-01-25T17:29:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-26,51,30.4,40.7,51,22.1,36.8,18.6,41,0,0,0,,0,0.5,19.7,9.4,221.9,1022.9,0,9.9,85.8,7.7,4,10,2025-01-26T07:22:49,2025-01-26T17:30:32,0.91,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-27,51.1,28.5,41,51.1,25.4,38.5,20.2,45.4,0,0,0,,0,0.7,20.8,7.4,248.9,1015.8,12.9,9.9,134.9,11.8,5,10,2025-01-27T07:22:06,2025-01-27T17:31:39,0.94,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-28,55.1,37.1,45.9,55.1,29.8,42.2,17.3,31.7,0,0,0,,0,0,24.2,11.9,224.8,1006.6,0,9.9,139.6,12.1,6,10,2025-01-28T07:21:21,2025-01-28T17:32:47,0.97,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-29,63,41.5,51.1,63,35.1,49.2,19.2,29.9,0,0,0,,0,0,30.9,11.1,244.9,1005.4,0,9.9,141.1,12.2,6,10,2025-01-29T07:20:35,2025-01-29T17:33:55,0,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-30,55,33.2,44.8,55,33.2,44.1,18.8,36.6,0.018,100,8.33,rain,0,0,21.9,8.2,215.1,1021,20.4,9.9,107.4,9.3,6,10,2025-01-30T07:19:46,2025-01-30T17:35:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-01-31,51.3,42.8,46.5,51.3,39.2,44.2,43.8,90.4,0.724,100,79.17,rain,0,0,23,8.9,197.5,1012.5,94.4,8,19.6,1.6,1,10,2025-01-31T07:18:56,2025-01-31T17:36:11,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-01,51.7,30.7,45.9,51.7,26.1,44,28.1,52.1,0,0,0,rain,0,0,23.8,6,3.7,1018.1,16.4,9.7,145.1,12.6,6,10,2025-02-01T07:18:05,2025-02-01T17:37:19,0.11,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-02,38.8,26,32.1,35.7,21.1,29.9,16.9,53.5,0,0,0,,0,0,15.9,5.3,92.9,1028.8,53.2,9.9,83.5,7.2,3,10,2025-02-02T07:17:12,2025-02-02T17:38:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-03,60.1,30.2,43.6,60.1,25.9,42.5,31.9,64.5,0.001,100,4.17,rain,0,0,24.2,10,211.5,1018.3,0,9.9,57.2,5,4,10,2025-02-03T07:16:17,2025-02-03T17:39:34,0.18,Rain,Clear conditions throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-04,68.6,38.7,55.9,68.6,36.9,55.3,35.6,47.8,0,0,0,rain,0,0,23,8.9,301.8,1015.7,11,9.9,130.7,11.3,6,10,2025-02-04T07:15:21,2025-02-04T17:40:42,0.22,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-05,38.7,34,36.2,38.7,31.8,34.2,20.6,52.9,0,0,0,rain,0,0,15,4.8,49.8,1027,92.7,9.9,28.9,2.6,2,10,2025-02-05T07:14:23,2025-02-05T17:41:50,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-06,49.8,31,38.9,47.8,31,37.4,35.8,88.9,1.262,100,58.33,"rain,freezingrain",0.9,0.8,32.7,10.9,198.5,1015.8,62.4,7,70.5,6.3,4,10,2025-02-06T07:13:23,2025-02-06T17:42:57,0.29,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-07,59.1,39,50.6,59.1,38.4,49.1,25.3,42.2,0,0,0,rain,0,0,20.6,10.3,242.6,1016.3,7,9.9,159.7,13.8,6,10,2025-02-07T07:12:22,2025-02-07T17:44:05,0.33,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-08,39,32,34.2,37,27.2,31.6,28.1,80.7,0.309,100,41.67,"rain,freezingrain,snow,ice",0.8,0.2,17.9,6.7,110.5,1021.6,98.9,5.9,16.7,1.5,1,10,2025-02-08T07:11:20,2025-02-08T17:45:12,0.36,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-09,52.9,34,42.5,52.9,28.3,39.6,30.2,65.6,0,0,0,rain,0,0,20.8,7.1,9.6,1017.5,14.5,8.4,133.8,11.5,6,10,2025-02-09T07:10:17,2025-02-09T17:46:19,0.4,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-10,45.9,30.5,37.4,45.9,25.1,36.2,24,58.9,0,0,0,,0,0,14.1,5.3,30.5,1028.4,48.2,9.9,126.3,10.8,6,10,2025-02-10T07:09:12,2025-02-10T17:47:26,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-11,32,28.9,29.6,32,23.6,28.7,24.2,80.6,0.751,100,58.33,snow,4.7,1.5,13.4,5.7,18,1026.9,75.8,4.8,12.3,1.1,1,10,2025-02-11T07:08:05,2025-02-11T17:48:32,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2025-02-12,32,29.1,30.7,32,25,29.3,28.6,91.6,0.377,100,75,"rain,freezingrain,snow,ice",2.7,4.6,11.6,3.8,25.9,1021,100,3.7,11.7,0.8,1,10,2025-02-12T07:06:58,2025-02-12T17:49:38,0.5,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"99999903759,C9335,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
